Order ID,Created Time,Order Status,Seller SKU,Product Name,Quantity,SKU Unit Original Price,SKU Subtotal Before Discount,SKU Seller Discount,Commission Fee,Transaction Fee,Campaign Service Fee,Platform Service Fee,Tax Withheld,Province,Shipping Provider Name
TT260005362,21/03/2026 19:07:35,Cancelled,LAN-120,Chân váy mẫu 120,1,269000,269000,15000.0,0.0,0.0,0.0,0.0,0.0,Cần Thơ,J&T Express
TT260005363,21/03/2026 19:13:22,Completed,LAN-005,Áo mẫu 005,3,229000,687000,53000.0,101440.0,38040.0,57060.0,6340.0,9510.0,TP.HCM,J&T Express
TT260005365,21/03/2026 19:16:34,Cancelled,LAN-025,Áo mẫu 025,1,119000,119000,7000.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,J&T Express
TT260005369,21/03/2026 19:39:18,Completed,LAN-050,Váy/Đầm mẫu 050,1,289000,289000,21000.0,42880.0,16080.0,24120.0,2680.0,4020.0,Hà Nội,GHN
TT260005374,21/03/2026 20:23:13,Completed,LAN-087,Quần mẫu 087,1,249000,249000,0.0,39840.0,14940.0,22410.0,2490.0,3735.0,Hà Nội,J&T Express
TT260005379,21/03/2026 21:01:51,Completed,LAN-110,Quần mẫu 110,1,139000,139000,9000.0,20800.0,7800.0,11700.0,1300.0,1950.0,Khánh Hoà,GHN
TT260005380,21/03/2026 21:25:19,Returned,LAN-034,Áo mẫu 034,2,279000,558000,140000.0,0.0,0.0,0.0,0.0,0.0,Hà Nội,J&T Express
TT260005382,21/03/2026 22:15:59,Completed,LAN-127,Chân váy mẫu 127,1,279000,279000,70000.0,33440.0,12540.0,18810.0,2090.0,3135.0,Hà Nội,Best Express
TT260005383,21/03/2026 22:27:53,Completed,LAN-126,Chân váy mẫu 126,1,169000,169000,15000.0,24640.0,9240.0,13860.0,1540.0,2310.0,Bình Dương,J&T Express
TT260005387,21/03/2026 22:57:48,Completed,LAN-075,Váy/Đầm mẫu 075,2,229000,458000,0.0,73280.0,27480.0,41220.0,4580.0,6870.0,Hải Phòng,J&T Express
TT260005388,21/03/2026 22:58:44,Completed,LAN-068,Váy/Đầm mẫu 068,2,219000,438000,0.0,70080.0,26280.0,39420.0,4380.0,6570.0,Hải Phòng,J&T Express
TT260005391,22/03/2026 07:16:00,Completed,LAN-122,Chân váy mẫu 122,1,239000,239000,22000.0,34720.0,13020.0,19530.0,2170.0,3255.0,TP.HCM,J&T Express
TT260005396,22/03/2026 07:57:19,Completed,LAN-149,Phụ kiện mẫu 149,2,169000,338000,18000.0,51200.0,19200.0,28800.0,3200.0,4800.0,Cần Thơ,J&T Express
TT260005398,22/03/2026 08:12:07,Completed,LAN-115,Chân váy mẫu 115,1,219000,219000,0.0,35040.0,13140.0,19710.0,2190.0,3285.0,Cần Thơ,J&T Express
TT260005401,22/03/2026 08:57:27,Completed,LAN-087,Quần mẫu 087,1,249000,249000,20000.0,36640.0,13740.0,20610.0,2290.0,3435.0,Hà Nội,Best Express
TT260005403,22/03/2026 09:06:31,Completed,LAN-118,Chân váy mẫu 118,2,299000,598000,58000.0,86400.0,32400.0,48600.0,5400.0,8100.0,Cần Thơ,J&T Express
TT260005406,22/03/2026 10:06:24,Returned,LAN-057,Váy/Đầm mẫu 057,1,239000,239000,0.0,0.0,0.0,0.0,0.0,0.0,Bình Dương,J&T Express
TT260005408,22/03/2026 11:59:59,Completed,LAN-053,Váy/Đầm mẫu 053,1,189000,189000,0.0,30240.0,11340.0,17010.0,1890.0,2835.0,Cần Thơ,GHN
TT260005409,22/03/2026 12:22:52,Completed,LAN-147,Phụ kiện mẫu 147,1,239000,239000,22000.0,34720.0,13020.0,19530.0,2170.0,3255.0,TP.HCM,Best Express
TT260005411,22/03/2026 12:29:38,Completed,LAN-043,Áo mẫu 043,1,169000,169000,0.0,27040.0,10140.0,15210.0,1690.0,2535.0,Thanh Hoá,GHN
TT260005412,22/03/2026 12:30:01,Completed,LAN-022,Áo mẫu 022,1,129000,129000,10000.0,19040.0,7140.0,10710.0,1190.0,1785.0,Đà Nẵng,Best Express
TT260005413,22/03/2026 12:38:55,Completed,LAN-011,Áo mẫu 011,1,259000,259000,0.0,41440.0,15540.0,23310.0,2590.0,3885.0,Đồng Nai,GHN
TT260005417,22/03/2026 14:02:35,Returned,LAN-025,Áo mẫu 025,1,119000,119000,10000.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,J&T Express
TT260005419,22/03/2026 14:19:24,Completed,LAN-020,Áo mẫu 020,2,129000,258000,24000.0,37440.0,14040.0,21060.0,2340.0,3510.0,Nghệ An,GHN
TT260005421,22/03/2026 14:34:18,Completed,LAN-044,Áo mẫu 044,1,249000,249000,0.0,39840.0,14940.0,22410.0,2490.0,3735.0,TP.HCM,J&T Express
TT260005423,22/03/2026 14:44:41,Completed,LAN-011,Áo mẫu 011,2,259000,518000,0.0,82880.0,31080.0,46620.0,5180.0,7770.0,Khánh Hoà,J&T Express
TT260005426,22/03/2026 15:08:21,Returned,LAN-145,Phụ kiện mẫu 145,2,169000,338000,33000.0,0.0,0.0,0.0,0.0,0.0,Bình Dương,GHN
TT260005427,22/03/2026 15:13:19,Completed,LAN-091,Quần mẫu 091,1,169000,169000,0.0,27040.0,10140.0,15210.0,1690.0,2535.0,Đà Nẵng,J&T Express
TT260005436,22/03/2026 16:54:48,Completed,LAN-124,Chân váy mẫu 124,1,179000,179000,12000.0,26720.0,10020.0,15030.0,1670.0,2505.0,Nghệ An,GHN
TT260005439,22/03/2026 18:02:14,Returned,LAN-098,Quần mẫu 098,1,99000,99000,6000.0,0.0,0.0,0.0,0.0,0.0,Đồng Nai,J&T Express
TT260005445,22/03/2026 19:38:32,Completed,LAN-131,Set đồ mẫu 131,1,259000,259000,15000.0,39040.0,14640.0,21960.0,2440.0,3660.0,Hà Nội,J&T Express
TT260005450,22/03/2026 21:18:06,Completed,LAN-052,Váy/Đầm mẫu 052,1,139000,139000,0.0,22240.0,8340.0,12510.0,1390.0,2085.0,TP.HCM,Best Express
TT260005452,22/03/2026 21:34:03,Completed,LAN-102,Quần mẫu 102,2,109000,218000,21000.0,31520.0,11820.0,17730.0,1970.0,2955.0,Thanh Hoá,J&T Express
TT260005453,22/03/2026 21:37:59,Completed,LAN-009,Áo mẫu 009,1,199000,199000,16000.0,29280.0,10980.0,16470.0,1830.0,2745.0,Hà Nội,J&T Express
TT260005455,22/03/2026 21:42:26,Returned,LAN-011,Áo mẫu 011,1,259000,259000,22000.0,0.0,0.0,0.0,0.0,0.0,Nghệ An,J&T Express
TT260005456,22/03/2026 21:48:28,Completed,LAN-053,Váy/Đầm mẫu 053,1,189000,189000,17000.0,27520.0,10320.0,15480.0,1720.0,2580.0,Đà Nẵng,J&T Express
TT260005458,22/03/2026 22:29:28,Completed,LAN-037,Áo mẫu 037,2,209000,418000,27000.0,62560.0,23460.0,35190.0,3910.0,5865.0,Hà Nội,J&T Express
TT260005462,22/03/2026 22:48:52,Completed,LAN-102,Quần mẫu 102,3,109000,327000,0.0,52320.0,19620.0,29430.0,3270.0,4905.0,Đà Nẵng,J&T Express
TT260005464,23/03/2026 07:03:54,Returned,LAN-148,Phụ kiện mẫu 148,1,129000,129000,7000.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,J&T Express
TT260005468,23/03/2026 07:50:04,Completed,LAN-076,Váy/Đầm mẫu 076,2,169000,338000,0.0,54080.0,20280.0,30420.0,3380.0,5070.0,Nghệ An,GHN
TT260005472,23/03/2026 08:51:11,Completed,LAN-133,Set đồ mẫu 133,1,129000,129000,8000.0,19360.0,7260.0,10890.0,1210.0,1815.0,TP.HCM,J&T Express
TT260005473,23/03/2026 09:05:00,Completed,LAN-121,Chân váy mẫu 121,1,289000,289000,21000.0,42880.0,16080.0,24120.0,2680.0,4020.0,TP.HCM,Best Express
TT260005475,23/03/2026 09:08:44,Cancelled,LAN-097,Quần mẫu 097,2,259000,518000,42000.0,0.0,0.0,0.0,0.0,0.0,Đà Nẵng,J&T Express
TT260005476,23/03/2026 09:13:20,Completed,LAN-005,Áo mẫu 005,1,229000,229000,21000.0,33280.0,12480.0,18720.0,2080.0,3120.0,Cần Thơ,Best Express
TT260005477,23/03/2026 09:20:34,Cancelled,LAN-029,Áo mẫu 029,1,159000,159000,9000.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,J&T Express
TT260005478,23/03/2026 09:21:34,Completed,LAN-038,Áo mẫu 038,1,229000,229000,0.0,36640.0,13740.0,20610.0,2290.0,3435.0,Hà Nội,Best Express
TT260005480,23/03/2026 09:45:11,Completed,LAN-056,Váy/Đầm mẫu 056,1,99000,99000,0.0,15840.0,5940.0,8910.0,990.0,1485.0,Cần Thơ,J&T Express
TT260005482,23/03/2026 10:07:47,Completed,LAN-011,Áo mẫu 011,1,259000,259000,15000.0,39040.0,14640.0,21960.0,2440.0,3660.0,TP.HCM,GHN
TT260005484,23/03/2026 10:46:28,Completed,LAN-117,Chân váy mẫu 117,1,259000,259000,0.0,41440.0,15540.0,23310.0,2590.0,3885.0,Cần Thơ,GHN
TT260005486,23/03/2026 11:02:59,Returned,LAN-019,Áo mẫu 019,1,289000,289000,0.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,GHN
TT260005490,23/03/2026 11:49:09,Returned,LAN-011,Áo mẫu 011,1,259000,259000,0.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,J&T Express
TT260005492,23/03/2026 12:23:48,Completed,LAN-123,Chân váy mẫu 123,1,119000,119000,0.0,19040.0,7140.0,10710.0,1190.0,1785.0,TP.HCM,GHN
TT260005493,23/03/2026 12:43:29,Completed,LAN-006,Áo mẫu 006,1,269000,269000,0.0,43040.0,16140.0,24210.0,2690.0,4035.0,Hà Nội,Best Express
TT260005494,23/03/2026 13:00:06,Completed,LAN-057,Váy/Đầm mẫu 057,1,239000,239000,20000.0,35040.0,13140.0,19710.0,2190.0,3285.0,Cần Thơ,J&T Express
TT260005495,23/03/2026 14:53:54,Completed,LAN-036,Áo mẫu 036,2,279000,558000,140000.0,66880.0,25080.0,37620.0,4180.0,6270.0,Bình Dương,Best Express
TT260005497,23/03/2026 15:05:47,Completed,LAN-011,Áo mẫu 011,1,259000,259000,14000.0,39200.0,14700.0,22050.0,2450.0,3675.0,Hà Nội,J&T Express
TT260005498,23/03/2026 15:13:50,Completed,LAN-122,Chân váy mẫu 122,2,239000,478000,41000.0,69920.0,26220.0,39330.0,4370.0,6555.0,Đồng Nai,J&T Express
TT260005499,23/03/2026 15:29:27,Completed,LAN-072,Váy/Đầm mẫu 072,1,209000,209000,17000.0,30720.0,11520.0,17280.0,1920.0,2880.0,Hà Nội,GHN
TT260005500,23/03/2026 15:30:56,Completed,LAN-091,Quần mẫu 091,1,169000,169000,0.0,27040.0,10140.0,15210.0,1690.0,2535.0,TP.HCM,J&T Express
TT260005504,23/03/2026 15:51:30,Completed,LAN-081,Quần mẫu 081,1,199000,199000,0.0,31840.0,11940.0,17910.0,1990.0,2985.0,TP.HCM,Best Express
TT260005506,23/03/2026 16:15:09,Completed,LAN-094,Quần mẫu 094,1,299000,299000,0.0,47840.0,17940.0,26910.0,2990.0,4485.0,Đà Nẵng,J&T Express
TT260005507,23/03/2026 16:32:02,Completed,LAN-089,Quần mẫu 089,2,219000,438000,29000.0,65440.0,24540.0,36810.0,4090.0,6135.0,Hà Nội,J&T Express
TT260005509,23/03/2026 17:26:06,Completed,LAN-130,Chân váy mẫu 130,1,99000,99000,9000.0,14400.0,5400.0,8100.0,900.0,1350.0,Thanh Hoá,J&T Express
TT260005510,23/03/2026 17:52:41,Completed,LAN-100,Quần mẫu 100,1,299000,299000,27000.0,43520.0,16320.0,24480.0,2720.0,4080.0,Hà Nội,Best Express
TT260005512,23/03/2026 18:13:45,Completed,LAN-068,Váy/Đầm mẫu 068,1,219000,219000,0.0,35040.0,13140.0,19710.0,2190.0,3285.0,Hà Nội,GHN
TT260005514,23/03/2026 19:18:33,Completed,LAN-011,Áo mẫu 011,3,259000,777000,0.0,124320.0,46620.0,69930.0,7770.0,11655.0,TP.HCM,GHN
TT260005515,23/03/2026 19:26:40,Returned,LAN-130,Chân váy mẫu 130,1,99000,99000,8000.0,0.0,0.0,0.0,0.0,0.0,Hải Phòng,J&T Express
TT260005520,23/03/2026 20:28:18,Completed,LAN-025,Áo mẫu 025,1,119000,119000,0.0,19040.0,7140.0,10710.0,1190.0,1785.0,TP.HCM,GHN
TT260005522,23/03/2026 20:38:56,Completed,LAN-111,Chân váy mẫu 111,1,209000,209000,0.0,33440.0,12540.0,18810.0,2090.0,3135.0,Thanh Hoá,J&T Express
TT260005524,23/03/2026 20:51:52,Completed,LAN-021,Áo mẫu 021,1,289000,289000,0.0,46240.0,17340.0,26010.0,2890.0,4335.0,Hà Nội,Best Express
TT260005526,23/03/2026 21:11:25,Completed,LAN-128,Chân váy mẫu 128,1,169000,169000,0.0,27040.0,10140.0,15210.0,1690.0,2535.0,Nghệ An,J&T Express
TT260005528,23/03/2026 21:46:35,Completed,LAN-089,Quần mẫu 089,2,219000,438000,0.0,70080.0,26280.0,39420.0,4380.0,6570.0,Hải Phòng,J&T Express
TT260005534,23/03/2026 22:49:56,Completed,LAN-072,Váy/Đầm mẫu 072,1,209000,209000,13000.0,31360.0,11760.0,17640.0,1960.0,2940.0,Hà Nội,J&T Express
TT260005536,24/03/2026 07:52:00,Completed,LAN-043,Áo mẫu 043,1,169000,169000,12000.0,25120.0,9420.0,14130.0,1570.0,2355.0,Hà Nội,Best Express
TT260005538,24/03/2026 08:53:36,Returned,LAN-015,Áo mẫu 015,1,139000,139000,0.0,0.0,0.0,0.0,0.0,0.0,Hà Nội,Best Express
TT260005543,24/03/2026 09:40:09,Completed,LAN-048,Váy/Đầm mẫu 048,2,199000,398000,0.0,63680.0,23880.0,35820.0,3980.0,5970.0,Hà Nội,Best Express
TT260005544,24/03/2026 10:01:06,Completed,LAN-139,Set đồ mẫu 139,1,139000,139000,0.0,22240.0,8340.0,12510.0,1390.0,2085.0,Đà Nẵng,GHN
TT260005546,24/03/2026 10:29:40,Completed,LAN-050,Váy/Đầm mẫu 050,1,289000,289000,15000.0,43840.0,16440.0,24660.0,2740.0,4110.0,TP.HCM,Best Express
TT260005547,24/03/2026 10:52:22,Completed,LAN-038,Áo mẫu 038,2,229000,458000,0.0,73280.0,27480.0,41220.0,4580.0,6870.0,TP.HCM,J&T Express
TT260005548,24/03/2026 11:18:47,Returned,LAN-058,Váy/Đầm mẫu 058,2,99000,198000,0.0,0.0,0.0,0.0,0.0,0.0,Hà Nội,GHN
TT260005551,24/03/2026 11:29:55,Completed,LAN-011,Áo mẫu 011,1,259000,259000,0.0,41440.0,15540.0,23310.0,2590.0,3885.0,Hải Phòng,GHN
TT260005553,24/03/2026 11:39:18,Completed,LAN-011,Áo mẫu 011,1,259000,259000,0.0,41440.0,15540.0,23310.0,2590.0,3885.0,Hà Nội,Best Express
TT260005557,24/03/2026 12:08:29,Completed,LAN-121,Chân váy mẫu 121,3,289000,867000,59000.0,129280.0,48480.0,72720.0,8080.0,12120.0,TP.HCM,J&T Express
TT260005563,24/03/2026 13:54:56,Returned,LAN-005,Áo mẫu 005,1,229000,229000,0.0,0.0,0.0,0.0,0.0,0.0,Nghệ An,J&T Express
TT260005565,24/03/2026 14:25:37,Completed,LAN-044,Áo mẫu 044,1,249000,249000,24000.0,36000.0,13500.0,20250.0,2250.0,3375.0,TP.HCM,J&T Express
TT260005567,24/03/2026 14:45:35,Cancelled,LAN-004,Áo mẫu 004,1,179000,179000,0.0,0.0,0.0,0.0,0.0,0.0,Bình Dương,J&T Express
TT260005571,24/03/2026 16:14:42,Completed,LAN-105,Quần mẫu 105,1,209000,209000,0.0,33440.0,12540.0,18810.0,2090.0,3135.0,Bình Dương,GHN
TT260005572,24/03/2026 16:40:08,Completed,LAN-063,Váy/Đầm mẫu 063,1,259000,259000,20000.0,38240.0,14340.0,21510.0,2390.0,3585.0,Khánh Hoà,J&T Express
TT260005574,24/03/2026 17:18:21,Returned,LAN-111,Chân váy mẫu 111,1,209000,209000,0.0,0.0,0.0,0.0,0.0,0.0,Đà Nẵng,GHN
TT260005578,24/03/2026 19:16:12,Returned,LAN-063,Váy/Đầm mẫu 063,1,259000,259000,0.0,0.0,0.0,0.0,0.0,0.0,Nghệ An,J&T Express
TT260005579,24/03/2026 19:40:40,Completed,LAN-067,Váy/Đầm mẫu 067,1,229000,229000,0.0,36640.0,13740.0,20610.0,2290.0,3435.0,TP.HCM,J&T Express
TT260005586,24/03/2026 21:06:08,Completed,LAN-008,Áo mẫu 008,1,109000,109000,0.0,17440.0,6540.0,9810.0,1090.0,1635.0,Đà Nẵng,GHN
TT260005592,24/03/2026 22:04:08,Returned,LAN-034,Áo mẫu 034,1,279000,279000,70000.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,GHN
TT260005594,24/03/2026 22:15:30,Completed,LAN-135,Set đồ mẫu 135,1,279000,279000,0.0,44640.0,16740.0,25110.0,2790.0,4185.0,Hà Nội,J&T Express
TT260005596,25/03/2026 07:02:57,Completed,LAN-012,Áo mẫu 012,1,269000,269000,0.0,43040.0,16140.0,24210.0,2690.0,4035.0,TP.HCM,GHN
TT260005599,25/03/2026 07:29:30,Completed,LAN-074,Váy/Đầm mẫu 074,1,139000,139000,9000.0,20800.0,7800.0,11700.0,1300.0,1950.0,TP.HCM,Best Express
TT260005604,25/03/2026 08:12:50,Returned,LAN-036,Áo mẫu 036,1,279000,279000,70000.0,0.0,0.0,0.0,0.0,0.0,TP.HCM,J&T Express
TT260005605,25/03/2026 08:17:42,Completed,LAN-044,Áo mẫu 044,2,249000,498000,0.0,79680.0,29880.0,44820.0,4980.0,7470.0,Cần Thơ,GHN
TT260005607,25/03/2026 08:37:09,Completed,LAN-044,Áo mẫu 044,2,249000,498000,35000.0,74080.0,27780.0,41670.0,4630.0,6945.0,Đà Nẵng,J&T Express
TT260005609,25/03/2026 08:38:19,Completed,LAN-066,Váy/Đầm mẫu 066,3,209000,627000,0.0,100320.0,37620.0,56430.0,6270.0,9405.0,Hà Nội,Best Express
TT260005610,25/03/2026 08:38:30,Completed,LAN-147,Phụ kiện mẫu 147,2,239000,478000,36000.0,70720.0,26520.0,39780.0,4420.0,6630.0,TP.HCM,J&T Express
TT260005612,25/03/2026 09:00:35,Completed,LAN-081,Quần mẫu 081,1,199000,199000,13000.0,29760.0,11160.0,16740.0,1860.0,2790.0,Hà Nội,GHN
TT260005613,25/03/2026 09:00:49,Completed,LAN-148,Phụ kiện mẫu 148,1,129000,129000,10000.0,19040.0,7140.0,10710.0,1190.0,1785.0,Hà Nội,J&T Express
TT260005615,25/03/2026 09:25:17,Completed,LAN-090,Quần mẫu 090,1,249000,249000,0.0,39840.0,14940.0,22410.0,2490.0,3735.0,TP.HCM,J&T Express
TT260005618,25/03/2026 10:12:29,Completed,LAN-089,Quần mẫu 089,1,219000,219000,0.0,35040.0,13140.0,19710.0,2190.0,3285.0,Đà Nẵng,J&T Express
TT260005621,25/03/2026 11:25:02,Returned,LAN-150,Phụ kiện mẫu 150,2,259000,518000,34000.0,0.0,0.0,0.0,0.0,0.0,Bình Dương,J&T Express
TT260005622,25/03/2026 11:27:42,Completed,LAN-090,Quần mẫu 090,1,249000,249000,0.0,39840.0,14940.0,22410.0,2490.0,3735.0,Hà Nội,J&T Express
TT260005623,25/03/2026 11:40:05,Completed,LAN-020,Áo mẫu 020,1,129000,129000,0.0,20640.0,7740.0,11610.0,1290.0,1935.0,Đà Nẵng,GHN
TT260005624,25/03/2026 12:10:02,Completed,LAN-127,Chân váy mẫu 127,1,279000,279000,70000.0,33440.0,12540.0,18810.0,2090.0,3135.0,TP.HCM,Best Express
TT260005625,25/03/2026 12:16:24,Completed,LAN-150,Phụ kiện mẫu 150,1,259000,259000,16000.0,38880.0,14580.0,21870.0,2430.0,3645.0,Đồng Nai,J&T Express
TT260005626,25/03/2026 12:57:58,Completed,LAN-122,Chân váy mẫu 122,1,239000,239000,0.0,38240.0,14340.0,21510.0,2390.0,3585.0,Nghệ An,J&T Express
TT260005632,25/03/2026 15:08:43,Completed,LAN-065,Váy/Đầm mẫu 065,1,169000,169000,0.0,27040.0,10140.0,15210.0,1690.0,2535.0,Hải Phòng,J&T Express
TT260005635,25/03/2026 15:34:26,Completed,LAN-065,Váy/Đầm mẫu 065,1,169000,169000,10000.0,25440.0,9540.0,14310.0,1590.0,2385.0,Khánh Hoà,GHN
TT260005636,25/03/2026 15:37:58,Completed,LAN-097,Quần mẫu 097,1,259000,259000,0.0,41440.0,15540.0,23310.0,2590.0,3885.0,TP.HCM,J&T Express
TT260005637,25/03/2026 15:41:10,Completed,LAN-013,Áo mẫu 013,2,189000,378000,0.0,60480.0,22680.0,34020.0,3780.0,5670.0,Đồng Nai,J&T Express
TT260005639,25/03/2026 16:01:18,Completed,LAN-004,Áo mẫu 004,2,179000,358000,25000.0,53280.0,19980.0,29970.0,3330.0,4995.0,Hà Nội,J&T Express
TT260005644,25/03/2026 17:05:06,Cancelled,LAN-059,Váy/Đầm mẫu 059,1,99000,99000,0.0,0.0,0.0,0.0,0.0,0.0,Bình Dương,Best Express
TT260005645,25/03/2026 17:08:00,Completed,LAN-056,Váy/Đầm mẫu 056,1,99000,99000,7000.0,14720.0,5520.0,8280.0,920.0,1380.0,Đồng Nai,J&T Express
TT260005649,25/03/2026 17:37:17,Completed,LAN-127,Chân váy mẫu 127,1,279000,279000,70000.0,33440.0,12540.0,18810.0,2090.0,3135.0,TP.HCM,Best Express
TT260005655,25/03/2026 19:10:18,Returned,LAN-127,Chân váy mẫu 127,1,279000,279000,70000.0,0.0,0.0,0.0,0.0,0.0,Thanh Hoá,GHN
TT260005657,25/03/2026 19:43:28,Completed,LAN-047,Váy/Đầm mẫu 047,1,169000,169000,13000.0,24960.0,9360.0,14040.0,1560.0,2340.0,TP.HCM,GHN
TT260005658,25/03/2026 19:49:44,Completed,LAN-078,Váy/Đầm mẫu 078,3,299000,897000,52000.0,135200.0,50700.0,76050.0,8450.0,12675.0,Hải Phòng,J&T Express
TT260005659,25/03/2026 20:16:04,Completed,LAN-127,Chân váy mẫu 127,2,279000,558000,140000.0,66880.0,25080.0,37620.0,4180.0,6270.0,Đồng Nai,J&T Express
TT260005661,25/03/2026 20:23:23,Completed,LAN-136,Set đồ mẫu 136,1,209000,209000,0.0,33440.0,12540.0,18810.0,2090.0,3135.0,TP.HCM,Best Express
TT260005663,25/03/2026 20:54:17,Completed,LAN-112,Chân váy mẫu 112,1,169000,169000,13000.0,24960.0,9360.0,14040.0,1560.0,2340.0,Hà Nội,GHN
TT260005666,25/03/2026 22:18:26,Returned,LAN-097,Quần mẫu 097,1,259000,259000,0.0,0.0,0.0,0.0,0.0,0.0,Hà Nội,GHN
TT260005667,25/03/2026 22:27:13,Completed,LAN-121,Chân váy mẫu 121,1,289000,289000,24000.0,42400.0,15900.0,23850.0,2650.0,3975.0,Hà Nội,Best Express
TT260005668,26/03/2026 07:02:23,Completed,LAN-109,Quần mẫu 109,1,189000,189000,0.0,30240.0,11340.0,17010.0,1890.0,2835.0,Hà Nội,J&T Express
TT260005670,26/03/2026 08:20:28,Completed,LAN-112,Chân váy mẫu 112,1,169000,169000,0.0,27040.0,10140.0,15210.0,1690.0,2535.0,Hà Nội,J&T Express
TT260005671,26/03/2026 08:34:27,Completed,LAN-018,Áo mẫu 018,2,219000,438000,24000.0,66240.0,24840.0,37260.0,4140.0,6210.0,Thanh Hoá,GHN
TT260005675,26/03/2026 09:33:17,Completed,LAN-054,Váy/Đầm mẫu 054,1,129000,129000,9000.0,19200.0,7200.0,10800.0,1200.0,1800.0,TP.HCM,J&T Express
TT260005682,26/03/2026 10:45:02,Completed,LAN-004,Áo mẫu 004,1,179000,179000,11000.0,26880.0,10080.0,15120.0,1680.0,2520.0,Khánh Hoà,GHN
TT260005688,26/03/2026 12:27:23,Completed,LAN-127,Chân váy mẫu 127,1,279000,279000,70000.0,33440.0,12540.0,18810.0,2090.0,3135.0,Hà Nội,GHN
TT260005692,26/03/2026 13:42:39,Completed,LAN-011,Áo mẫu 011,3,259000,777000,50000.0,116320.0,43620.0,65430.0,7270.0,10905.0,Khánh Hoà,GHN
TT260005699,26/03/2026 14:50:52,Completed,LAN-027,Áo mẫu 027,1,199000,199000,18000.0,28960.0,10860.0,16290.0,1810.0,2715.0,Hà Nội,GHN
TT260005701,26/03/2026 15:00:02,Completed,LAN-002,Áo mẫu 002,1,99000,99000,7000.0,14720.0,5520.0,8280.0,920.0,1380.0,TP.HCM,J&T Express
TT260005703,26/03/2026 15:23:00,Completed,LAN-058,Váy/Đầm mẫu 058,1,99000,99000,0.0,15840.0,5940.0,8910.0,990.0,1485.0,Thanh Hoá,J&T Express
TT260005708,26/03/2026 16:43:40,Completed,LAN-011,Áo mẫu 011,1,259000,259000,24000.0,37600.0,14100.0,21150.0,2350.0,3525.0,TP.HCM,J&T Express
TT260005709,26/03/2026 17:22:02,Completed,LAN-011,Áo mẫu 011,1,259000,259000,0.0,41440.0,15540.0,23310.0,2590.0,3885.0,Khánh Hoà,Best Express
TT260005711,26/03/2026 17:47:53,Completed,LAN-057,Váy/Đầm mẫu 057,2,239000,478000,41000.0,69920.0,26220.0,39330.0,4370.0,6555.0,Nghệ An,Best Express
TT260005712,26/03/2026 18:05:46,Completed,LAN-032,Áo mẫu 032,1,199000,199000,0.0,31840.0,11940.0,17910.0,1990.0,2985.0,Hà Nội,J&T Express
TT260005713,26/03/2026 18:36:03,Completed,LAN-102,Quần mẫu 102,1,109000,109000,10000.0,15840.0,5940.0,8910.0,990.0,1485.0,Bình Dương,GHN
TT260005714,26/03/2026 19:35:52,Completed,LAN-067,Váy/Đầm mẫu 067,1,229000,229000,15000.0,34240.0,12840.0,19260.0,2140.0,3210.0,Đà Nẵng,Best Express
TT260005715,26/03/2026 19:58:33,Returned,LAN-097,Quần mẫu 097,2,259000,518000,0.0,0.0,0.0,0.0,0.0,0.0,Đà Nẵng,J&T Express
TT260005716,26/03/2026 20:28:18,Completed,LAN-062,Váy/Đầm mẫu 062,3,269000,807000,0.0,129120.0,48420.0,72630.0,8070.0,12105.0,Nghệ An,GHN
TT260005720,26/03/2026 21:56:57,Completed,LAN-012,Áo mẫu 012,1,269000,269000,0.0,43040.0,16140.0,24210.0,2690.0,4035.0,Đồng Nai,J&T Express
TT260005723,26/03/2026 22:13:17,Completed,LAN-027,Áo mẫu 027,2,199000,398000,23000.0,60000.0,22500.0,33750.0,3750.0,5625.0,Đà Nẵng,Best Express
TT260005726,26/03/2026 22:49:10,Completed,LAN-068,Váy/Đầm mẫu 068,2,219000,438000,0.0,70080.0,26280.0,39420.0,4380.0,6570.0,Bình Dương,GHN
TT260005727,27/03/2026 07:03:44,Completed,LAN-010,Áo mẫu 010,1,229000,229000,0.0,36640.0,13740.0,20610.0,2290.0,3435.0,Hà Nội,J&T Express
TT260005730,27/03/2026 07:37:25,Completed,LAN-134,Set đồ mẫu 134,2,129000,258000,25000.0,37280.0,13980.0,20970.0,2330.0,3495.0,Hà Nội,J&T Express
TT260005731,27/03/2026 07:41:54,Completed,LAN-044,Áo mẫu 044,1,249000,249000,0.0,39840.0,14940.0,22410.0,2490.0,3735.0,Hà Nội,J&T Express
TT260005732,27/03/2026 07:51:43,Completed,LAN-048,Váy/Đầm mẫu 048,1,199000,199000,19000.0,28800.0,10800.0,16200.0,1800.0,2700.0,Hà Nội,J&T Express
TT260005734,27/03/2026 09:06:56,Completed,LAN-011,Áo mẫu 011,1,259000,259000,22000.0,37920.0,14220.0,21330.0,2370.0,3555.0,Hà Nội,GHN
